,Date,Patch,Format,match_url,Maps_Won_1,Maps_Won_2,Map Number,Map,Duration,Team1,RoundsWon1,Team2,RoundsWon2,PistolWin1,PistolWin2,EcoWin1,Ecowin2,SemiEcoWin1,SemiEcoWin2,SemiBuyWin1,SemiBuyWin2,BuyWin1,BuyWin2
274,2023-05-13 06:30:00,Patch 6.08,BO3,https://www.vlr.gg/184496/global-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8,2,0,2,"Pearl
PICK",51:41,Global Esports,13,DetonatioN FocusMe,6,2,0,3 (2),3 (0),1 (0),2 (0),8 (6),4 (2),7 (5),10 (4)
275,2023-05-14 04:00:00,Patch 6.08,BO3,https://www.vlr.gg/184497/talon-esports-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w8,1,2,1,"Split
PICK",52:25,Talon Esports,13,Rex Regum Qeon,3,1,1,3 (1),3 (1),0 (0),1 (0),2 (2),6 (2),11 (10),6 (0)
276,2023-05-14 04:00:00,Patch 6.08,BO3,https://www.vlr.gg/184497/talon-esports-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w8,1,2,2,"Ascent
PICK",40:34,Talon Esports,4,Rex Regum Qeon,13,0,2,5 (1),2 (2),1 (0),1 (1),2 (0),3 (1),9 (3),11 (9)
277,2023-05-14 04:00:00,Patch 6.08,BO3,https://www.vlr.gg/184497/talon-esports-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w8,1,2,3,Haven,44:36,Talon Esports,7,Rex Regum Qeon,13,1,1,3 (1),3 (1),3 (1),1 (1),4 (2),5 (4),10 (3),11 (7)
278,2023-05-14 07:00:00,Patch 6.08,BO3,https://www.vlr.gg/184498/zeta-division-vs-gen-g-champions-tour-2023-pacific-league-w8,2,1,1,"Haven
PICK",54:29,ZETA DIVISION,13,Gen.G,8,1,1,3 (1),3 (1),1 (0),4 (0),6 (4),3 (2),11 (8),11 (5)
279,2023-05-14 07:00:00,Patch 6.08,BO3,https://www.vlr.gg/184498/zeta-division-vs-gen-g-champions-tour-2023-pacific-league-w8,2,1,2,"Ascent
PICK",40:31,ZETA DIVISION,4,Gen.G,13,2,0,3 (2),4 (1),2 (0),0 (0),11 (2),0 (0),1 (0),13 (12)
280,2023-05-14 07:00:00,Patch 6.08,BO3,https://www.vlr.gg/184498/zeta-division-vs-gen-g-champions-tour-2023-pacific-league-w8,2,1,3,Fracture,42:29,ZETA DIVISION,13,Gen.G,4,2,0,2 (2),5 (0),0 (0),2 (1),5 (4),3 (0),10 (7),7 (3)
281,2023-05-15 04:00:00,Patch 6.08,BO3,https://www.vlr.gg/184499/t1-vs-drx-champions-tour-2023-pacific-league-w8,0,2,1,"Bind
PICK",1:19:56,T1,10,DRX,13,0,2,4 (0),2 (2),0 (0),3 (0),4 (1),4 (3),15 (9),14 (8)
282,2023-05-15 04:00:00,Patch 6.08,BO3,https://www.vlr.gg/184499/t1-vs-drx-champions-tour-2023-pacific-league-w8,0,2,2,"Pearl
PICK",58:06,T1,9,DRX,13,0,2,3 (0),2 (2),1 (0),1 (0),4 (4),5 (2),14 (5),14 (9)
283,2023-05-15 07:00:00,Patch 6.08,BO3,https://www.vlr.gg/184500/team-secret-vs-global-esports-champions-tour-2023-pacific-league-w8,2,0,1,"Haven
PICK",1:00:21,Team Secret,13,Global Esports,9,1,1,3 (1),3 (1),0 (0),1 (0),3 (1),7 (4),16 (11),11 (4)
284,2023-05-15 07:00:00,Patch 6.08,BO3,https://www.vlr.gg/184500/team-secret-vs-global-esports-champions-tour-2023-pacific-league-w8,2,0,2,"Lotus
PICK",54:56,Team Secret,13,Global Esports,10,2,0,2 (2),4 (0),2 (0),1 (1),3 (2),3 (1),16 (9),15 (8)
285,2023-05-16 04:00:00,Patch 6.08,BO3,https://www.vlr.gg/184501/talon-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8,2,0,1,"Lotus
PICK",1:10:57,Talon Esports,13,DetonatioN FocusMe,11,1,1,3 (1),3 (1),0 (0),1 (0),6 (2),6 (3),15 (10),14 (7)
286,2023-05-16 04:00:00,Patch 6.08,BO3,https://www.vlr.gg/184501/talon-esports-vs-detonation-focusme-champions-tour-2023-pacific-league-w8,2,0,2,"Bind
PICK",40:33,Talon Esports,13,DetonatioN FocusMe,4,2,0,3 (2),3 (0),0 (0),1 (0),3 (2),7 (3),11 (9),6 (1)
287,2023-05-16 06:30:00,Patch 6.08,BO3,https://www.vlr.gg/184502/rex-regum-qeon-vs-paper-rex-champions-tour-2023-pacific-league-w8,0,2,1,"Bind
PICK",59:51,Rex Regum Qeon,9,Paper Rex,13,0,2,4 (0),2 (2),2 (0),0 (0),1 (0),6 (4),15 (9),14 (7)
288,2023-05-16 06:30:00,Patch 6.08,BO3,https://www.vlr.gg/184502/rex-regum-qeon-vs-paper-rex-champions-tour-2023-pacific-league-w8,0,2,2,"Pearl
PICK",57:23,Rex Regum Qeon,11,Paper Rex,13,0,2,5 (0),2 (2),0 (0),0 (0),6 (3),10 (5),13 (8),12 (6)
