,Date,Patch,Format,match_url,Maps_Won_1,Maps_Won_2,Map Number,Map,Duration,Team1,RoundsWon1,Team2,RoundsWon2,PistolWin1,PistolWin2,EcoWin1,Ecowin2,SemiEcoWin1,SemiEcoWin2,SemiBuyWin1,SemiBuyWin2,BuyWin1,BuyWin2
1252,2022-03-26 12:00:00,Patch 4.04,BO5,https://www.vlr.gg/77817/ninjas-in-pyjamas-vs-keyd-stars-champions-tour-brazil-stage-1-challengers-1-lbf,3,2,5,Split,28:59,Ninjas In Pyjamas,13,Keyd Stars,3,1,1,3 (1),3 (1),0 (0),1 (0),2 (2),6 (1),11 (10),6 (1)
1253,2022-03-17 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77785/cloud9-vs-knights-champions-tour-north-america-stage-1-challengers-ubqf,2,1,1,Ascent,59:51,Cloud9,14,Knights,12,0,2,3 (0),2 (2),1 (0),0 (0),4 (2),9 (5),18 (12),15 (5)
1254,2022-03-17 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77785/cloud9-vs-knights-champions-tour-north-america-stage-1-challengers-ubqf,2,1,2,"Breeze
PICK",40:57,Cloud9,8,Knights,13,1,1,3 (1),3 (1),2 (1),1 (0),7 (3),6 (4),9 (3),11 (8)
1255,2022-03-17 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77785/cloud9-vs-knights-champions-tour-north-america-stage-1-challengers-ubqf,2,1,3,Haven,44:24,Cloud9,13,Knights,6,1,1,3 (1),3 (1),1 (1),2 (0),3 (3),4 (1),12 (8),10 (4)
1256,2022-03-17 19:30:00,Patch 4.04,BO3,https://www.vlr.gg/77786/optic-gaming-vs-xset-champions-tour-north-america-stage-1-challengers-ubqf,2,1,1,"Split
PICK",37:48,OpTic Gaming,4,XSET,13,1,1,4 (1),3 (1),2 (0),0 (0),4 (1),3 (3),7 (2),11 (9)
1257,2022-03-17 19:30:00,Patch 4.04,BO3,https://www.vlr.gg/77786/optic-gaming-vs-xset-champions-tour-north-america-stage-1-challengers-ubqf,2,1,2,"Ascent
PICK",50:57,OpTic Gaming,13,XSET,9,1,1,4 (1),3 (2),1 (0),3 (0),1 (0),2 (1),16 (12),14 (6)
1258,2022-03-17 19:30:00,Patch 4.04,BO3,https://www.vlr.gg/77786/optic-gaming-vs-xset-champions-tour-north-america-stage-1-challengers-ubqf,2,1,3,Bind,43:52,OpTic Gaming,13,XSET,7,1,1,3 (1),3 (1),1 (0),2 (0),2 (1),6 (3),14 (11),9 (3)
1259,2022-03-18 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77787/version1-vs-luminosity-champions-tour-north-america-stage-1-challengers-ubqf,1,2,1,"Bind
PICK",52:41,Version1,10,Luminosity,13,0,2,4 (0),2 (2),1 (1),1 (0),3 (0),8 (6),15 (9),12 (5)
1260,2022-03-18 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77787/version1-vs-luminosity-champions-tour-north-america-stage-1-challengers-ubqf,1,2,2,"Ascent
PICK",48:29,Version1,13,Luminosity,8,0,2,4 (1),2 (2),1 (1),1 (0),3 (2),6 (1),13 (9),12 (5)
1261,2022-03-18 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77787/version1-vs-luminosity-champions-tour-north-america-stage-1-challengers-ubqf,1,2,3,Fracture,1:05:28,Version1,13,Luminosity,15,1,1,3 (1),3 (1),0 (0),2 (0),7 (3),5 (3),18 (9),18 (11)
1262,2022-03-18 19:25:00,Patch 4.04,BO3,https://www.vlr.gg/77788/the-guard-vs-sentinels-champions-tour-north-america-stage-1-challengers-ubqf,2,0,1,"Bind
PICK",46:25,The Guard,13,Sentinels,6,2,0,2 (2),4 (0),2 (2),2 (1),4 (2),4 (2),11 (7),9 (3)
1263,2022-03-18 19:25:00,Patch 4.04,BO3,https://www.vlr.gg/77788/the-guard-vs-sentinels-champions-tour-north-america-stage-1-challengers-ubqf,2,0,2,"Icebox
PICK",30:24,The Guard,13,Sentinels,1,2,0,2 (2),3 (0),0 (0),0 (0),3 (3),5 (0),9 (8),6 (1)
1264,2022-03-19 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77789/cloud9-vs-optic-gaming-champions-tour-north-america-stage-1-challengers-ubsf,1,2,1,Haven,54:01,Cloud9,12,OpTic Gaming,14,0,2,3 (1),2 (2),3 (2),1 (0),3 (1),9 (4),17 (8),14 (8)
1265,2022-03-19 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77789/cloud9-vs-optic-gaming-champions-tour-north-america-stage-1-challengers-ubsf,1,2,2,"Fracture
PICK",38:07,Cloud9,13,OpTic Gaming,5,1,1,3 (1),3 (1),1 (1),3 (0),3 (3),7 (3),11 (8),5 (1)
1266,2022-03-19 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77789/cloud9-vs-optic-gaming-champions-tour-north-america-stage-1-challengers-ubsf,1,2,3,Ascent,42:31,Cloud9,8,OpTic Gaming,13,1,1,3 (1),3 (2),2 (1),1 (0),4 (0),4 (2),12 (6),13 (9)
1267,2022-03-19 19:05:00,Patch 4.04,BO3,https://www.vlr.gg/77790/luminosity-vs-the-guard-champions-tour-north-america-stage-1-challengers-ubsf,0,2,1,,,,,,,,,,,,,,,,
1268,2022-03-25 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77791/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-ubf,2,0,1,"Split
PICK",52:01,OpTic Gaming,13,The Guard,10,2,0,2 (2),4 (0),0 (0),2 (0),9 (4),2 (1),12 (7),15 (9)
1269,2022-03-25 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77791/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-ubf,2,0,2,"Bind
PICK",33:22,OpTic Gaming,13,The Guard,4,1,1,3 (1),3 (1),0 (0),2 (1),2 (2),5 (1),12 (10),7 (1)
1270,2022-03-27 16:00:00,Patch 4.04,BO5,https://www.vlr.gg/77792/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-gf,2,3,1,"Ascent
PICK",57:32,OpTic Gaming,13,The Guard,9,0,2,3 (0),2 (2),2 (2),2 (1),2 (1),8 (4),15 (10),10 (2)
1271,2022-03-27 16:00:00,Patch 4.04,BO5,https://www.vlr.gg/77792/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-gf,2,3,2,"Icebox
PICK",46:56,OpTic Gaming,9,The Guard,13,1,1,5 (1),2 (1),1 (1),2 (1),4 (1),5 (4),12 (6),13 (7)
1272,2022-03-27 16:00:00,Patch 4.04,BO5,https://www.vlr.gg/77792/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-gf,2,3,3,"Breeze
PICK",29:34,OpTic Gaming,2,The Guard,13,0,2,3 (0),2 (2),3 (0),0 (0),4 (2),3 (3),5 (0),10 (8)
1273,2022-03-27 16:00:00,Patch 4.04,BO5,https://www.vlr.gg/77792/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-gf,2,3,4,"Split
PICK",45:56,OpTic Gaming,13,The Guard,7,2,0,2 (2),4 (0),0 (0),0 (0),7 (4),6 (3),11 (7),10 (4)
1274,2022-03-27 16:00:00,Patch 4.04,BO5,https://www.vlr.gg/77792/optic-gaming-vs-the-guard-champions-tour-north-america-stage-1-challengers-gf,2,3,5,Haven,45:22,OpTic Gaming,11,The Guard,13,2,0,3 (2),4 (1),1 (0),2 (1),6 (4),0 (0),14 (5),18 (11)
1275,2022-03-20 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77793/knights-vs-xset-champions-tour-north-america-stage-1-challengers-lr1,0,2,1,"Split
PICK",47:07,Knights,8,XSET,13,1,1,2 (1),3 (1),1 (0),1 (1),6 (2),5 (2),12 (5),12 (9)
1276,2022-03-20 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77793/knights-vs-xset-champions-tour-north-america-stage-1-challengers-lr1,0,2,2,"Breeze
PICK",46:13,Knights,7,XSET,13,1,1,3 (1),3 (1),2 (0),0 (0),4 (3),3 (3),11 (3),14 (9)
1277,2022-03-20 18:30:00,Patch 4.04,BO3,https://www.vlr.gg/77794/version1-vs-sentinels-champions-tour-north-america-stage-1-challengers-lr1,2,1,1,"Haven
PICK",39:40,Version1,7,Sentinels,13,1,1,3 (1),3 (1),2 (0),1 (0),7 (4),3 (3),8 (2),13 (9)
1278,2022-03-20 18:30:00,Patch 4.04,BO3,https://www.vlr.gg/77794/version1-vs-sentinels-champions-tour-north-america-stage-1-challengers-lr1,2,1,2,"Ascent
PICK",47:42,Version1,13,Sentinels,9,2,0,2 (2),4 (0),1 (0),3 (2),7 (5),2 (1),12 (6),13 (6)
1279,2022-03-20 18:30:00,Patch 4.04,BO3,https://www.vlr.gg/77794/version1-vs-sentinels-champions-tour-north-america-stage-1-challengers-lr1,2,1,3,Fracture,45:19,Version1,13,Sentinels,8,2,0,2 (2),3 (1),2 (1),2 (0),5 (3),7 (1),12 (7),9 (6)
1280,2022-03-24 16:00:00,Patch 4.04,BO3,https://www.vlr.gg/77795/luminosity-vs-xset-champions-tour-north-america-stage-1-challengers-lr2,0,2,1,"Breeze
PICK",39:03,Luminosity,5,XSET,13,1,1,3 (1),3 (1),2 (0),0 (0),5 (3),2 (2),8 (1),13 (10)
1281,2022-03-24 18:20:00,Patch 4.04,BO3,https://www.vlr.gg/77796/cloud9-vs-version1-champions-tour-north-america-stage-1-challengers-lr2,2,1,1,"Breeze
PICK",49:04,Cloud9,10,Version1,13,1,1,3 (1),3 (1),3 (0),1 (1),7 (3),4 (1),10 (6),15 (10)
1282,2022-03-24 18:20:00,Patch 4.04,BO3,https://www.vlr.gg/77796/cloud9-vs-version1-champions-tour-north-america-stage-1-challengers-lr2,2,1,2,"Ascent
PICK",49:57,Cloud9,13,Version1,10,2,0,2 (2),4 (0),1 (0),2 (0),8 (4),1 (1),12 (7),16 (9)
1283,2022-03-24 18:20:00,Patch 4.04,BO3,https://www.vlr.gg/77796/cloud9-vs-version1-champions-tour-north-america-stage-1-challengers-lr2,2,1,3,Fracture,45:16,Cloud9,13,Version1,7,2,0,2 (2),3 (0),1 (1),3 (0),7 (5),5 (3),10 (5),9 (4)
1284,2022-03-25 18:15:00,Patch 4.04,BO3,https://www.vlr.gg/77797/xset-vs-cloud9-champions-tour-north-america-stage-1-challengers-lr3,1,2,1,"Haven
PICK",36:39,XSET,4,Cloud9,13,1,1,3 (1),3 (1),2 (0),0 (0),6 (2),3 (2),6 (1),11 (10)
1285,2022-03-25 18:15:00,Patch 4.04,BO3,https://www.vlr.gg/77797/xset-vs-cloud9-champions-tour-north-america-stage-1-challengers-lr3,1,2,2,"Split
PICK",59:17,XSET,13,Cloud9,11,1,1,3 (1),3 (1),1 (0),1 (0),5 (2),9 (4),15 (10),11 (6)
1286,2022-03-25 18:15:00,Patch 4.04,BO3,https://www.vlr.gg/77797/xset-vs-cloud9-champions-tour-north-america-stage-1-challengers-lr3,1,2,3,Ascent,35:58,XSET,2,Cloud9,13,0,2,3 (0),2 (2),2 (0),0 (0),4 (0),4 (4),6 (2),9 (7)
1287,2022-03-26 16:00:00,Patch 4.04,BO5,https://www.vlr.gg/77798/the-guard-vs-cloud9-champions-tour-north-america-stage-1-challengers-lbf,3,0,1,"Icebox
PICK",1:13:56,The Guard,17,Cloud9,15,1,1,3 (1),2 (1),2 (1),2 (0),4 (2),4 (4),23 (13),24 (10)
1288,2022-03-26 16:00:00,Patch 4.04,BO5,https://www.vlr.gg/77798/the-guard-vs-cloud9-champions-tour-north-america-stage-1-challengers-lbf,3,0,2,"Haven
PICK",36:17,The Guard,13,Cloud9,5,1,1,3 (1),3 (1),0 (0),3 (1),2 (2),4 (2),13 (10),8 (1)
1289,2022-03-26 16:00:00,Patch 4.04,BO5,https://www.vlr.gg/77798/the-guard-vs-cloud9-champions-tour-north-america-stage-1-challengers-lbf,3,0,3,"Split
PICK",51:57,The Guard,13,Cloud9,10,2,0,2 (2),3 (0),1 (0),2 (0),8 (5),3 (0),12 (6),15 (10)
1290,2022-03-22 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79073/m3-champions-vs-guild-esports-champions-tour-stage-1-emea-challengers-ur1,2,0,1,"Fracture
PICK",1:00:39,M3 Champions,13,Guild Esports,11,1,1,2 (1),3 (1),3 (0),2 (1),5 (3),6 (2),14 (9),13 (7)
1291,2022-03-22 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79073/m3-champions-vs-guild-esports-champions-tour-stage-1-emea-challengers-ur1,2,0,2,"Bind
PICK",41:23,M3 Champions,13,Guild Esports,6,1,1,3 (2),3 (1),0 (0),1 (0),3 (3),5 (1),13 (8),10 (4)
1292,2022-03-22 13:30:00,Patch 4.04,BO3,https://www.vlr.gg/79074/g2-esports-vs-team-liquid-champions-tour-stage-1-emea-challengers-ur1,1,2,1,"Split
PICK",49:32,G2 Esports,9,Team Liquid,13,1,1,3 (1),3 (1),1 (0),0 (0),7 (3),5 (2),11 (5),14 (10)
1293,2022-03-22 13:30:00,Patch 4.04,BO3,https://www.vlr.gg/79074/g2-esports-vs-team-liquid-champions-tour-stage-1-emea-challengers-ur1,1,2,2,"Icebox
PICK",1:05:51,G2 Esports,15,Team Liquid,13,1,1,3 (1),3 (1),3 (1),1 (1),4 (4),9 (4),18 (9),15 (7)
1294,2022-03-22 13:30:00,Patch 4.04,BO3,https://www.vlr.gg/79074/g2-esports-vs-team-liquid-champions-tour-stage-1-emea-challengers-ur1,1,2,3,Haven,42:24,G2 Esports,8,Team Liquid,13,1,1,3 (1),3 (1),0 (0),1 (1),7 (3),4 (4),11 (4),13 (7)
1295,2022-03-23 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79075/fnatic-vs-m3-champions-champions-tour-stage-1-emea-challengers-ubsf,2,1,1,"Fracture
PICK",58:25,FNATIC,13,M3 Champions,11,1,1,3 (1),3 (1),3 (0),2 (2),4 (2),8 (3),14 (10),11 (5)
1296,2022-03-23 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79075/fnatic-vs-m3-champions-champions-tour-stage-1-emea-challengers-ubsf,2,1,2,"Bind
PICK",50:35,FNATIC,8,M3 Champions,13,0,2,4 (0),2 (2),1 (0),2 (0),2 (1),4 (2),14 (7),13 (9)
1297,2022-03-23 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79075/fnatic-vs-m3-champions-champions-tour-stage-1-emea-challengers-ubsf,2,1,3,Split,1:42:14,FNATIC,23,M3 Champions,21,2,0,2 (2),4 (1),3 (0),1 (1),6 (3),4 (1),33 (18),35 (18)
1298,2022-03-23 15:15:00,Patch 4.04,BO3,https://www.vlr.gg/79076/funplus-phoenix-vs-team-liquid-champions-tour-stage-1-emea-challengers-ubsf,2,0,1,"Split
PICK",51:27,FunPlus Phoenix,13,Team Liquid,10,1,1,3 (1),3 (1),0 (0),2 (1),4 (3),6 (3),16 (9),12 (5)
1299,2022-03-23 15:15:00,Patch 4.04,BO3,https://www.vlr.gg/79076/funplus-phoenix-vs-team-liquid-champions-tour-stage-1-emea-challengers-ubsf,2,0,2,"Haven
PICK",49:55,FunPlus Phoenix,13,Team Liquid,9,0,2,4 (0),2 (2),1 (1),2 (0),3 (3),6 (3),14 (9),12 (4)
1300,2022-03-25 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79077/fnatic-vs-funplus-phoenix-champions-tour-stage-1-emea-challengers-ubf,0,2,1,"Split
PICK",26:33,FNATIC,0,FunPlus Phoenix,13,0,2,3 (0),2 (2),0 (0),0 (0),5 (0),2 (2),5 (0),9 (9)
1301,2022-03-25 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79077/fnatic-vs-funplus-phoenix-champions-tour-stage-1-emea-challengers-ubf,0,2,2,"Haven
PICK",46:45,FNATIC,10,FunPlus Phoenix,13,2,0,2 (2),5 (0),1 (0),2 (1),9 (4),2 (1),11 (4),14 (11)
1302,2022-03-27 10:00:00,Patch 4.04,BO5,https://www.vlr.gg/79078/funplus-phoenix-vs-g2-esports-champions-tour-stage-1-emea-challengers-gf,3,1,1,"Icebox
PICK",43:06,FunPlus Phoenix,13,G2 Esports,6,1,1,3 (1),3 (1),0 (0),1 (0),4 (3),7 (5),12 (9),8 (0)
1303,2022-03-27 10:00:00,Patch 4.04,BO5,https://www.vlr.gg/79078/funplus-phoenix-vs-g2-esports-champions-tour-stage-1-emea-challengers-gf,3,1,2,"Breeze
PICK",41:41,FunPlus Phoenix,8,G2 Esports,13,1,1,3 (1),3 (1),4 (1),0 (0),5 (2),4 (3),9 (4),14 (9)
1304,2022-03-27 10:00:00,Patch 4.04,BO5,https://www.vlr.gg/79078/funplus-phoenix-vs-g2-esports-champions-tour-stage-1-emea-challengers-gf,3,1,3,"Ascent
PICK",44:14,FunPlus Phoenix,13,G2 Esports,7,2,0,2 (2),5 (0),0 (0),1 (1),7 (4),5 (2),11 (7),9 (4)
1305,2022-03-27 10:00:00,Patch 4.04,BO5,https://www.vlr.gg/79078/funplus-phoenix-vs-g2-esports-champions-tour-stage-1-emea-challengers-gf,3,1,4,"Split
PICK",1:06:01,FunPlus Phoenix,16,G2 Esports,14,1,1,2 (1),3 (1),4 (1),0 (0),5 (3),6 (2),19 (11),21 (11)
1306,2022-03-24 13:20:00,Patch 4.04,BO3,https://www.vlr.gg/79079/team-liquid-vs-guild-esports-champions-tour-stage-1-emea-challengers-lr1,2,0,1,"Breeze
PICK",54:00,Team Liquid,13,Guild Esports,11,0,2,3 (0),2 (2),4 (2),1 (1),4 (1),8 (4),13 (10),13 (4)
1307,2022-03-24 13:20:00,Patch 4.04,BO3,https://www.vlr.gg/79079/team-liquid-vs-guild-esports-champions-tour-stage-1-emea-challengers-lr1,2,0,2,"Ascent
PICK",41:13,Team Liquid,13,Guild Esports,8,1,1,3 (1),3 (1),1 (1),3 (1),4 (2),7 (5),13 (9),8 (1)
1308,2022-03-24 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79080/m3-champions-vs-g2-esports-champions-tour-stage-1-emea-challengers-lr1,0,2,1,"Icebox
PICK",47:55,M3 Champions,8,G2 Esports,13,0,2,4 (0),2 (2),2 (1),1 (1),5 (4),4 (4),10 (3),14 (6)
1309,2022-03-24 11:00:00,Patch 4.04,BO3,https://www.vlr.gg/79080/m3-champions-vs-g2-esports-champions-tour-stage-1-emea-challengers-lr1,0,2,2,"Bind
PICK",51:56,M3 Champions,10,G2 Esports,13,1,1,3 (1),3 (1),2 (0),0 (0),5 (3),5 (4),13 (6),15 (8)
1310,2022-03-25 13:00:00,Patch 4.04,BO3,https://www.vlr.gg/79081/team-liquid-vs-g2-esports-champions-tour-stage-1-emea-challengers-lr2,0,2,1,"Icebox
PICK",38:39,Team Liquid,4,G2 Esports,13,0,2,2 (0),3 (3),4 (0),1 (1),6 (1),3 (2),5 (3),10 (7)
1311,2022-03-25 13:00:00,Patch 4.04,BO3,https://www.vlr.gg/79081/team-liquid-vs-g2-esports-champions-tour-stage-1-emea-challengers-lr2,0,2,2,"Split
PICK",39:48,Team Liquid,4,G2 Esports,13,1,1,3 (1),3 (1),3 (0),0 (0),5 (1),2 (2),6 (2),12 (10)
1312,2022-03-26 11:00:00,Patch 4.04,BO5,https://www.vlr.gg/79082/fnatic-vs-g2-esports-champions-tour-stage-1-emea-challengers-lbf,0,3,1,"Breeze
PICK",44:11,FNATIC,9,G2 Esports,13,2,0,3 (2),4 (1),1 (0),0 (0),6 (1),2 (2),12 (6),16 (10)
1313,2022-03-26 11:00:00,Patch 4.04,BO5,https://www.vlr.gg/79082/fnatic-vs-g2-esports-champions-tour-stage-1-emea-challengers-lbf,0,3,2,"Icebox
PICK",33:20,FNATIC,2,G2 Esports,13,0,2,3 (0),2 (2),3 (0),0 (0),4 (1),3 (3),5 (1),10 (8)
1314,2022-03-26 11:00:00,Patch 4.04,BO5,https://www.vlr.gg/79082/fnatic-vs-g2-esports-champions-tour-stage-1-emea-challengers-lbf,0,3,3,"Ascent
PICK",47:38,FNATIC,10,G2 Esports,13,2,0,3 (2),4 (0),1 (0),2 (1),9 (3),1 (0),10 (5),16 (12)
1315,2022-03-23 23:30:00,Patch 4.04,BO3,https://www.vlr.gg/77527/zeta-division-vs-reignite-champions-tour-japan-stage-1-challengers-playoffs-ubqf,2,0,1,"Bind
PICK",47:28,ZETA DIVISION,13,REIGNITE,11,1,1,3 (1),3 (1),3 (2),2 (0),2 (1),4 (3),16 (9),15 (7)
1316,2022-03-23 23:30:00,Patch 4.04,BO3,https://www.vlr.gg/77527/zeta-division-vs-reignite-champions-tour-japan-stage-1-challengers-playoffs-ubqf,2,0,2,"Haven
PICK",41:02,ZETA DIVISION,13,REIGNITE,10,1,1,3 (1),3 (1),0 (0),2 (1),5 (2),4 (1),15 (10),14 (7)
1317,2022-03-24 02:00:00,Patch 4.04,BO3,https://www.vlr.gg/77528/crazy-raccoon-vs-northeption-champions-tour-japan-stage-1-challengers-playoffs-ubqf,2,1,1,"Bind
PICK",41:33,Crazy Raccoon,13,NORTHEPTION,7,1,1,3 (1),3 (1),1 (0),0 (0),2 (2),9 (4),14 (10),8 (2)
1318,2022-03-24 02:00:00,Patch 4.04,BO3,https://www.vlr.gg/77528/crazy-raccoon-vs-northeption-champions-tour-japan-stage-1-challengers-playoffs-ubqf,2,1,2,"Ascent
PICK",55:11,Crazy Raccoon,12,NORTHEPTION,14,1,1,3 (1),3 (1),2 (0),3 (2),5 (3),4 (2),16 (8),16 (9)
1319,2022-03-24 02:00:00,Patch 4.04,BO3,https://www.vlr.gg/77528/crazy-raccoon-vs-northeption-champions-tour-japan-stage-1-challengers-playoffs-ubqf,2,1,3,Haven,30:03,Crazy Raccoon,13,NORTHEPTION,3,2,0,2 (2),4 (0),0 (0),0 (0),4 (3),7 (3),10 (8),5 (0)
1320,2022-03-24 05:15:00,Patch 4.04,BO3,https://www.vlr.gg/77529/reject-vs-fav-gaming-champions-tour-japan-stage-1-challengers-playoffs-ubqf,0,2,1,"Bind
PICK",43:42,REJECT,7,FAV gaming,13,1,1,3 (1),4 (2),2 (0),0 (0),4 (1),4 (3),11 (5),12 (8)
1321,2022-03-24 05:15:00,Patch 4.04,BO3,https://www.vlr.gg/77529/reject-vs-fav-gaming-champions-tour-japan-stage-1-challengers-playoffs-ubqf,0,2,2,"Icebox
PICK",41:27,REJECT,9,FAV gaming,13,1,1,3 (1),3 (1),1 (0),0 (0),6 (2),3 (1),12 (6),16 (11)
1322,2022-03-24 07:50:00,Patch 4.04,BO3,https://www.vlr.gg/77530/crest-gaming-vs-igzist-champions-tour-japan-stage-1-challengers-playoffs-ubqf,0,2,1,"Ascent
PICK",42:15,Crest Gaming Zst,7,IGZIST,13,1,1,3 (1),2 (1),0 (0),2 (0),4 (1),4 (2),13 (5),12 (10)
1323,2022-03-24 07:50:00,Patch 4.04,BO3,https://www.vlr.gg/77530/crest-gaming-vs-igzist-champions-tour-japan-stage-1-challengers-playoffs-ubqf,0,2,2,"Breeze
PICK",51:41,Crest Gaming Zst,12,IGZIST,14,1,1,2 (1),3 (1),1 (0),3 (0),3 (1),4 (3),20 (10),16 (10)
1324,2022-03-25 05:00:00,Patch 4.04,BO3,https://www.vlr.gg/77531/zeta-division-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-playoffs-ubsf,2,1,1,"Breeze
PICK",44:15,ZETA DIVISION,8,Crazy Raccoon,13,1,1,3 (2),4 (1),1 (1),0 (0),9 (3),2 (1),8 (2),15 (11)
1325,2022-03-25 05:00:00,Patch 4.04,BO3,https://www.vlr.gg/77531/zeta-division-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-playoffs-ubsf,2,1,2,"Haven
PICK",41:14,ZETA DIVISION,13,Crazy Raccoon,7,1,1,3 (1),3 (1),2 (1),2 (0),3 (2),5 (3),12 (9),10 (3)
1326,2022-03-25 05:00:00,Patch 4.04,BO3,https://www.vlr.gg/77531/zeta-division-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-playoffs-ubsf,2,1,3,Icebox,35:43,ZETA DIVISION,13,Crazy Raccoon,5,2,0,2 (2),4 (0),1 (0),0 (0),5 (2),5 (2),10 (9),9 (3)
1327,2022-03-25 08:20:00,Patch 4.04,BO3,https://www.vlr.gg/77532/fav-gaming-vs-igzist-champions-tour-japan-stage-1-challengers-playoffs-ubsf,1,2,1,"Breeze
PICK",47:03,FAV gaming,13,IGZIST,11,1,1,4 (2),3 (1),3 (1),0 (0),2 (1),6 (1),15 (9),15 (9)
1328,2022-03-25 08:20:00,Patch 4.04,BO3,https://www.vlr.gg/77532/fav-gaming-vs-igzist-champions-tour-japan-stage-1-challengers-playoffs-ubsf,1,2,2,"Bind
PICK",35:03,FAV gaming,4,IGZIST,13,1,1,2 (1),4 (1),3 (0),0 (0),6 (3),1 (0),6 (0),12 (12)
1329,2022-03-25 08:20:00,Patch 4.04,BO3,https://www.vlr.gg/77532/fav-gaming-vs-igzist-champions-tour-japan-stage-1-challengers-playoffs-ubsf,1,2,3,Split,1:01:18,FAV gaming,12,IGZIST,14,1,1,3 (1),2 (1),2 (0),3 (1),3 (2),4 (2),18 (9),17 (10)
1330,2022-03-26 05:15:00,Patch 4.04,BO3,https://www.vlr.gg/77533/zeta-division-vs-igzist-champions-tour-japan-stage-1-challengers-playoffs-ubf,2,0,1,"Bind
PICK",37:36,ZETA DIVISION,13,IGZIST,4,1,1,3 (1),3 (1),0 (0),2 (0),2 (2),3 (1),12 (10),9 (2)
1331,2022-03-26 05:15:00,Patch 4.04,BO3,https://www.vlr.gg/77533/zeta-division-vs-igzist-champions-tour-japan-stage-1-challengers-playoffs-ubf,2,0,2,"Fracture
PICK",32:41,ZETA DIVISION,13,IGZIST,2,1,1,3 (1),3 (1),0 (0),2 (0),2 (2),4 (1),10 (10),6 (0)
1332,2022-03-27 04:30:00,Patch 4.04,BO5,https://www.vlr.gg/77541/zeta-division-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-playoffs-gf,3,1,1,"Bind
PICK",55:52,ZETA DIVISION,14,Crazy Raccoon,12,1,1,3 (1),3 (1),0 (0),2 (1),5 (3),5 (3),18 (10),16 (7)
1333,2022-03-27 04:30:00,Patch 4.04,BO5,https://www.vlr.gg/77541/zeta-division-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-playoffs-gf,3,1,2,"Split
PICK",37:50,ZETA DIVISION,13,Crazy Raccoon,6,1,1,3 (1),3 (1),0 (0),1 (0),3 (3),5 (3),13 (9),10 (2)
1334,2022-03-27 04:30:00,Patch 4.04,BO5,https://www.vlr.gg/77541/zeta-division-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-playoffs-gf,3,1,3,"Haven
PICK",50:12,ZETA DIVISION,10,Crazy Raccoon,13,1,1,3 (1),3 (1),1 (0),2 (0),6 (3),3 (2),13 (6),15 (10)
1335,2022-03-27 04:30:00,Patch 4.04,BO5,https://www.vlr.gg/77541/zeta-division-vs-crazy-raccoon-champions-tour-japan-stage-1-challengers-playoffs-gf,3,1,4,"Icebox
PICK",44:37,ZETA DIVISION,13,Crazy Raccoon,10,0,2,4 (0),2 (2),0 (0),0 (0),5 (3),9 (3),14 (10),12 (5)
1336,2022-03-24 23:20:00,Patch 4.04,BO3,https://www.vlr.gg/77534/reignite-vs-northeption-champions-tour-japan-stage-1-challengers-playoffs-lbr1,0,2,1,"Haven
PICK",42:08,REIGNITE,8,NORTHEPTION,13,1,1,3 (1),3 (1),1 (0),0 (0),7 (3),4 (2),10 (4),14 (10)
