,Date,Patch,Format,match_url,Maps_Won_1,Maps_Won_2,Map Number,Map,Duration,Team1,RoundsWon1,Team2,RoundsWon2,PistolWin1,PistolWin2,EcoWin1,Ecowin2,SemiEcoWin1,SemiEcoWin2,SemiBuyWin1,SemiBuyWin2,BuyWin1,BuyWin2
345,2023-03-12 08:45:00,Patch 6.03,BO5,https://www.vlr.gg/167856/made-in-thailand-vs-sharper-esport-challengers-league-thailand-split-1-gf,3,0,3,"Haven
PICK",34:37,Made in Thailand,13,Sharper Esport,4,0,2,4 (1),3 (2),0 (0),2 (0),0 (0),6 (1),13 (12),6 (1)
346,2023-03-11 05:15:00,Patch 6.03,BO3,https://www.vlr.gg/167853/attack-all-around-vs-full-sense-challengers-league-thailand-split-1-lr1,2,0,1,"Ascent
PICK",35:48,Attack All Around,13,FULL SENSE,1,2,0,2 (2),3 (0),0 (0),3 (0),3 (2),2 (0),9 (9),6 (1)
347,2023-03-11 05:15:00,Patch 6.03,BO3,https://www.vlr.gg/167853/attack-all-around-vs-full-sense-challengers-league-thailand-split-1-lr1,2,0,2,"Haven
PICK",45:16,Attack All Around,13,FULL SENSE,7,1,1,3 (1),3 (1),1 (0),1 (0),3 (2),4 (1),13 (10),12 (5)
348,2023-03-12 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/167855/sharper-esport-vs-attack-all-around-challengers-league-thailand-split-1-lf,2,1,1,"Split
PICK",44:58,Sharper Esport,13,Attack All Around,7,1,1,3 (1),3 (1),0 (0),2 (0),3 (2),6 (3),14 (10),9 (3)
349,2023-03-12 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/167855/sharper-esport-vs-attack-all-around-challengers-league-thailand-split-1-lf,2,1,2,"Icebox
PICK",43:49,Sharper Esport,7,Attack All Around,13,1,1,3 (1),3 (1),2 (0),1 (0),6 (3),4 (4),9 (3),12 (8)
350,2023-03-12 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/167855/sharper-esport-vs-attack-all-around-challengers-league-thailand-split-1-lf,2,1,3,Ascent,41:32,Sharper Esport,13,Attack All Around,6,2,0,2 (2),4 (0),1 (0),2 (0),4 (3),5 (2),12 (8),8 (4)
351,2023-03-07 03:00:00,Patch 6.03,BO3,https://www.vlr.gg/178621/stream-raiders-nacague-vs-gamelab-alpha-challengers-league-philippines-split-1-ubr1,2,0,1,"Pearl
PICK",39:09,Stream Raiders Nacague,13,GameLab Alpha,5,1,1,3 (1),3 (1),1 (0),3 (0),3 (1),4 (2),11 (11),8 (2)
352,2023-03-07 03:00:00,Patch 6.03,BO3,https://www.vlr.gg/178621/stream-raiders-nacague-vs-gamelab-alpha-challengers-league-philippines-split-1-ubr1,2,0,2,"Icebox
PICK",28:22,Stream Raiders Nacague,13,GameLab Alpha,2,2,0,2 (2),3 (0),0 (0),3 (0),4 (4),4 (1),9 (7),5 (1)
353,2023-03-07 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/178622/action-ph-vs-abaddon-abyss-challengers-league-philippines-split-1-ubr1,1,2,1,"Ascent
PICK",1:02:04,Action PH,14,Abaddon Abyss,12,0,2,4 (1),4 (2),2 (2),1 (0),2 (0),9 (3),18 (11),12 (7)
354,2023-03-07 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/178622/action-ph-vs-abaddon-abyss-challengers-league-philippines-split-1-ubr1,1,2,2,"Pearl
PICK",43:17,Action PH,6,Abaddon Abyss,13,0,2,4 (0),2 (2),1 (0),1 (0),2 (1),6 (5),12 (5),10 (6)
355,2023-03-07 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/178622/action-ph-vs-abaddon-abyss-challengers-league-philippines-split-1-ubr1,1,2,3,Haven,1:00:11,Action PH,13,Abaddon Abyss,15,1,1,3 (1),3 (1),1 (0),2 (0),4 (3),4 (3),20 (9),19 (11)
356,2023-03-08 03:00:00,Patch 6.03,BO3,https://www.vlr.gg/178623/naos-vs-stream-raiders-nacague-challengers-league-philippines-split-1-ubsf,2,0,1,"Pearl
PICK",35:08,NAOS,13,Stream Raiders Nacague,4,2,0,2 (2),4 (0),0 (0),3 (0),4 (4),3 (0),11 (7),7 (4)
357,2023-03-08 03:00:00,Patch 6.03,BO3,https://www.vlr.gg/178623/naos-vs-stream-raiders-nacague-challengers-league-philippines-split-1-ubsf,2,0,2,"Lotus
PICK",32:00,NAOS,13,Stream Raiders Nacague,5,1,1,3 (1),3 (1),1 (1),2 (0),1 (1),7 (3),13 (10),6 (1)
358,2023-03-08 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/178624/oasis-gaming-vs-abaddon-abyss-challengers-league-philippines-split-1-ubsf,2,1,1,"Lotus
PICK",55:29,Oasis Gaming,13,Abaddon Abyss,10,0,2,4 (0),3 (2),0 (0),3 (1),1 (1),6 (3),18 (12),11 (4)
359,2023-03-08 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/178624/oasis-gaming-vs-abaddon-abyss-challengers-league-philippines-split-1-ubsf,2,1,2,"Split
PICK",51:33,Oasis Gaming,8,Abaddon Abyss,13,2,0,2 (2),4 (0),2 (0),1 (1),6 (3),1 (1),11 (3),15 (11)
360,2023-03-08 05:00:00,Patch 6.03,BO3,https://www.vlr.gg/178624/oasis-gaming-vs-abaddon-abyss-challengers-league-philippines-split-1-ubsf,2,1,3,Icebox,1:06:34,Oasis Gaming,13,Abaddon Abyss,10,1,1,3 (2),3 (1),1 (0),4 (1),7 (4),5 (2),12 (7),11 (6)
361,2023-03-10 03:00:00,Patch 6.03,BO3,https://www.vlr.gg/178627/naos-vs-oasis-gaming-challengers-league-philippines-split-1-ubf,2,0,1,"Icebox
PICK",50:52,NAOS,13,Oasis Gaming,11,0,2,4 (0),2 (2),0 (0),3 (0),3 (1),9 (4),17 (12),10 (5)
362,2023-03-10 03:00:00,Patch 6.03,BO3,https://www.vlr.gg/178627/naos-vs-oasis-gaming-challengers-league-philippines-split-1-ubf,2,0,2,"Fracture
PICK",43:07,NAOS,13,Oasis Gaming,8,1,1,4 (1),3 (2),1 (0),1 (0),1 (0),5 (2),15 (12),12 (4)
363,2023-03-12 06:00:00,Patch 6.03,BO5,https://www.vlr.gg/178630/naos-vs-oasis-gaming-challengers-league-philippines-split-1-gf,3,1,1,"Lotus
PICK",59:05,NAOS,13,Oasis Gaming,15,1,1,3 (1),3 (1),2 (0),1 (0),5 (3),6 (3),18 (9),18 (11)
364,2023-03-12 06:00:00,Patch 6.03,BO5,https://www.vlr.gg/178630/naos-vs-oasis-gaming-challengers-league-philippines-split-1-gf,3,1,2,"Fracture
PICK",44:29,NAOS,13,Oasis Gaming,10,1,1,3 (1),4 (1),1 (1),1 (0),3 (1),7 (3),16 (10),11 (6)
365,2023-03-12 06:00:00,Patch 6.03,BO5,https://www.vlr.gg/178630/naos-vs-oasis-gaming-challengers-league-philippines-split-1-gf,3,1,3,"Pearl
PICK",44:49,NAOS,13,Oasis Gaming,7,1,1,3 (1),3 (1),1 (0),1 (0),2 (2),5 (2),14 (10),11 (4)
366,2023-03-12 06:00:00,Patch 6.03,BO5,https://www.vlr.gg/178630/naos-vs-oasis-gaming-challengers-league-philippines-split-1-gf,3,1,4,"Ascent
PICK",46:57,NAOS,13,Oasis Gaming,8,1,1,3 (1),3 (1),1 (0),2 (0),3 (2),4 (3),14 (10),12 (4)
367,2023-03-09 03:00:00,Patch 6.03,BO3,https://www.vlr.gg/178625/abaddon-abyss-vs-gamelab-alpha-challengers-league-philippines-split-1-lr1,0,2,1,"Lotus
PICK",44:02,Abaddon Abyss,9,GameLab Alpha,13,1,1,3 (1),3 (1),2 (0),1 (0),5 (2),4 (3),12 (6),14 (9)
368,2023-03-09 03:00:00,Patch 6.03,BO3,https://www.vlr.gg/178625/abaddon-abyss-vs-gamelab-alpha-challengers-league-philippines-split-1-lr1,0,2,2,"Pearl
PICK",50:34,Abaddon Abyss,10,GameLab Alpha,13,1,1,3 (1),3 (1),2 (0),1 (1),5 (2),5 (3),13 (7),14 (8)
369,2023-03-09 05:30:00,Patch 6.03,BO3,https://www.vlr.gg/178626/stream-raiders-nacague-vs-action-ph-challengers-league-philippines-split-1-lr1,1,2,1,"Icebox
PICK",52:43,Stream Raiders Nacague,10,Action PH,13,1,1,3 (1),3 (1),2 (0),3 (2),5 (4),4 (3),13 (5),13 (7)
370,2023-03-09 05:30:00,Patch 6.03,BO3,https://www.vlr.gg/178626/stream-raiders-nacague-vs-action-ph-challengers-league-philippines-split-1-lr1,1,2,2,"Ascent
PICK",50:49,Stream Raiders Nacague,13,Action PH,11,0,2,4 (2),3 (2),1 (0),3 (1),1 (0),5 (2),18 (11),13 (6)
371,2023-03-09 05:30:00,Patch 6.03,BO3,https://www.vlr.gg/178626/stream-raiders-nacague-vs-action-ph-challengers-league-philippines-split-1-lr1,1,2,3,Pearl,44:16,Stream Raiders Nacague,7,Action PH,13,1,1,3 (1),3 (1),2 (1),2 (0),4 (1),3 (2),11 (4),12 (10)
372,2023-03-10 05:30:00,Patch 6.03,BO3,https://www.vlr.gg/178628/gamelab-alpha-vs-action-ph-challengers-league-philippines-split-1-lr2,2,0,1,"Lotus
PICK",42:37,GameLab Alpha,13,Action PH,6,1,1,3 (1),3 (1),0 (0),3 (1),4 (3),3 (1),12 (9),10 (3)
373,2023-03-10 05:30:00,Patch 6.03,BO3,https://www.vlr.gg/178628/gamelab-alpha-vs-action-ph-challengers-league-philippines-split-1-lr2,2,0,2,"Icebox
PICK",1:06:05,GameLab Alpha,16,Action PH,14,2,0,2 (2),4 (0),4 (2),1 (0),6 (4),0 (0),18 (8),25 (14)
374,2023-03-11 05:00:00,Patch 6.03,BO5,https://www.vlr.gg/178629/oasis-gaming-vs-gamelab-alpha-challengers-league-philippines-split-1-lf,3,2,1,"Fracture
PICK",43:38,Oasis Gaming,13,GameLab Alpha,9,1,1,3 (1),3 (1),1 (1),3 (1),4 (2),4 (2),14 (9),12 (5)
375,2023-03-11 05:00:00,Patch 6.03,BO5,https://www.vlr.gg/178629/oasis-gaming-vs-gamelab-alpha-challengers-league-philippines-split-1-lf,3,2,2,"Ascent
PICK",1:06:26,Oasis Gaming,14,GameLab Alpha,16,1,1,2 (1),3 (1),2 (0),2 (0),5 (4),5 (3),21 (9),20 (12)
376,2023-03-11 05:00:00,Patch 6.03,BO5,https://www.vlr.gg/178629/oasis-gaming-vs-gamelab-alpha-challengers-league-philippines-split-1-lf,3,2,3,"Icebox
PICK",48:21,Oasis Gaming,10,GameLab Alpha,13,1,1,3 (1),3 (1),2 (0),2 (0),6 (3),5 (3),12 (6),13 (9)
377,2023-03-11 05:00:00,Patch 6.03,BO5,https://www.vlr.gg/178629/oasis-gaming-vs-gamelab-alpha-challengers-league-philippines-split-1-lf,3,2,4,"Haven
PICK",44:15,Oasis Gaming,13,GameLab Alpha,10,1,1,3 (1),3 (1),1 (1),2 (1),5 (2),5 (2),14 (9),13 (6)
378,2023-03-11 05:00:00,Patch 6.03,BO5,https://www.vlr.gg/178629/oasis-gaming-vs-gamelab-alpha-challengers-league-philippines-split-1-lf,3,2,5,Pearl,48:25,Oasis Gaming,13,GameLab Alpha,11,1,1,3 (1),3 (1),2 (1),1 (0),4 (1),4 (1),15 (10),16 (9)
379,2023-03-11 19:30:00,Patch 6.04,BO3,https://www.vlr.gg/184688/evil-geniuses-gc-vs-version1-astral-clash-2023-sf,0,2,1,Haven,59:03,Evil Geniuses GC,13,Version1,15,2,0,2 (2),4 (0),1 (0),1 (0),9 (6),2 (2),16 (5),21 (13)
380,2023-03-11 19:30:00,Patch 6.04,BO3,https://www.vlr.gg/184688/evil-geniuses-gc-vs-version1-astral-clash-2023-sf,0,2,2,Ascent,45:36,Evil Geniuses GC,9,Version1,13,2,0,2 (2),4 (0),2 (0),1 (0),8 (4),4 (4),10 (3),13 (9)
381,2023-03-11 19:30:00,Patch 6.04,BO3,https://www.vlr.gg/184689/misfits-black-vs-complexity-gx3-astral-clash-2023-sf,0,2,1,Pearl,1:19:00,Misfits Black,14,Complexity GX3,16,0,2,3 (0),3 (2),3 (0),1 (0),4 (2),7 (4),20 (12),19 (10)
382,2023-03-11 19:30:00,Patch 6.04,BO3,https://www.vlr.gg/184689/misfits-black-vs-complexity-gx3-astral-clash-2023-sf,0,2,2,Fracture,40:23,Misfits Black,7,Complexity GX3,13,1,1,3 (1),4 (1),1 (0),1 (0),3 (2),2 (2),13 (4),13 (10)
383,2023-03-11 23:00:00,Patch 6.04,BO3,https://www.vlr.gg/184690/version1-vs-complexity-gx3-astral-clash-2023-gf,2,0,1,Icebox,1:06:48,Version1,13,Complexity GX3,6,1,1,2 (1),2 (1),1 (0),4 (0),5 (4),5 (3),11 (8),8 (2)
384,2023-03-11 23:00:00,Patch 6.04,BO3,https://www.vlr.gg/184690/version1-vs-complexity-gx3-astral-clash-2023-gf,2,0,2,Fracture,31:54,Version1,13,Complexity GX3,3,1,1,3 (1),3 (1),0 (0),2 (0),3 (3),5 (1),10 (9),6 (1)
385,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168124/version1-vs-hamboigas-astral-clash-2023-lcq-playoffs-ro16,2,0,1,Pearl,44:43,Version1,13,Hamboigas,9,1,1,3 (1),3 (1),3 (1),2 (0),4 (3),3 (2),12 (8),14 (6)
386,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168124/version1-vs-hamboigas-astral-clash-2023-lcq-playoffs-ro16,2,0,2,Haven,33:07,Version1,13,Hamboigas,4,1,1,2 (1),4 (1),1 (1),3 (1),7 (5),3 (0),7 (6),7 (2)
387,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168125/yfp-white-vs-babysharkzazas-astral-clash-2023-lcq-playoffs-ro16,0,2,1,Breeze,41:48,YFP White,10,BABYSHARKZAZAS,13,1,1,8 (4),9 (4),1 (0),1 (0),5 (2),2 (1),9 (4),11 (8)
388,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168125/yfp-white-vs-babysharkzazas-astral-clash-2023-lcq-playoffs-ro16,0,2,2,Haven,38:31,YFP White,9,BABYSHARKZAZAS,13,1,1,3 (1),3 (1),1 (0),0 (0),7 (5),4 (2),11 (3),15 (10)
389,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168126/sanri-os-vs-code-zero-astral-clash-2023-lcq-playoffs-ro16,2,1,1,Haven,46:59,Sanri-O's,11,Code Zero,13,1,1,3 (1),3 (1),0 (0),2 (1),7 (3),7 (2),14 (7),12 (9)
390,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168126/sanri-os-vs-code-zero-astral-clash-2023-lcq-playoffs-ro16,2,1,2,Fracture,46:20,Sanri-O's,13,Code Zero,11,2,0,3 (2),4 (0),1 (0),3 (1),7 (2),1 (0),13 (9),16 (10)
391,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168126/sanri-os-vs-code-zero-astral-clash-2023-lcq-playoffs-ro16,2,1,3,Bind,52:36,Sanri-O's,14,Code Zero,12,1,1,3 (1),3 (1),2 (0),3 (0),6 (4),4 (3),15 (9),16 (8)
392,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168127/karma-vs-bearify-astral-clash-2023-lcq-playoffs-ro16,2,0,1,Icebox,47:47,Team Karma,13,FXP Bearify,10,1,1,3 (1),3 (1),1 (0),1 (0),5 (3),5 (2),14 (9),14 (7)
393,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168127/karma-vs-bearify-astral-clash-2023-lcq-playoffs-ro16,2,0,2,Haven,35:58,Team Karma,13,FXP Bearify,6,1,1,2 (1),4 (1),0 (0),3 (1),5 (4),3 (1),12 (8),9 (3)
394,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168128/noot-noot-vs-bhop-celestial-astral-clash-2023-lcq-playoffs-ro16,2,0,1,Haven,35:57,noot noot,13,BHOP Celestial,9,1,1,3 (1),3 (1),2 (2),3 (0),4 (2),3 (1),13 (8),13 (7)
395,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168128/noot-noot-vs-bhop-celestial-astral-clash-2023-lcq-playoffs-ro16,2,0,2,Icebox,40:11,noot noot,13,BHOP Celestial,11,1,1,2 (1),3 (1),1 (0),3 (0),4 (2),8 (5),17 (10),10 (5)
396,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168129/velaris-vs-tactical-throwers-astral-clash-2023-lcq-playoffs-ro16,2,0,1,Ascent,38:06,Velaris,13,Tactical Throwers,6,0,2,4 (0),2 (2),0 (0),4 (1),1 (1),6 (2),14 (12),7 (1)
397,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168129/velaris-vs-tactical-throwers-astral-clash-2023-lcq-playoffs-ro16,2,0,2,Fracture,43:53,Velaris,13,Tactical Throwers,9,2,0,2 (2),4 (0),0 (0),3 (1),6 (3),1 (0),14 (8),14 (8)
398,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168130/milenut-hannie-vs-moon-raccoons-black-astral-clash-2023-lcq-playoffs-ro16,2,0,1,Fracture,47:05,milenut hannie,13,Moon Raccoons Black,9,2,0,2 (2),5 (0),1 (0),1 (0),4 (2),4 (2),15 (9),12 (7)
399,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168130/milenut-hannie-vs-moon-raccoons-black-astral-clash-2023-lcq-playoffs-ro16,2,0,2,Ascent,51:17,milenut hannie,13,Moon Raccoons Black,11,1,1,3 (1),3 (1),2 (0),4 (1),4 (3),4 (3),15 (9),13 (6)
400,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168131/league-grinders-vs-5g1s-astral-clash-2023-lcq-playoffs-ro16,2,1,1,Pearl,36:54,League Grinders,13,5G1S,6,1,1,3 (1),3 (1),0 (0),1 (0),4 (3),6 (2),12 (9),9 (3)
401,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168131/league-grinders-vs-5g1s-astral-clash-2023-lcq-playoffs-ro16,2,1,2,Ascent,43:10,League Grinders,10,5G1S,13,0,2,4 (0),2 (2),2 (0),2 (1),4 (2),5 (2),13 (8),14 (8)
402,2023-01-21 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168131/league-grinders-vs-5g1s-astral-clash-2023-lcq-playoffs-ro16,2,1,3,Haven,34:25,League Grinders,13,5G1S,6,1,1,3 (1),3 (1),1 (0),2 (0),3 (2),6 (2),12 (10),8 (3)
403,2023-01-21 16:30:00,Patch 6.01,BO3,https://www.vlr.gg/168132/version1-vs-babysharkzazas-astral-clash-2023-lcq-playoffs-qf,2,0,1,Icebox,21:36,Version1,13,BABYSHARKZAZAS,1,2,0,2 (2),3 (0),0 (0),3 (1),3 (3),5 (0),9 (8),3 (0)
404,2023-01-21 16:30:00,Patch 6.01,BO3,https://www.vlr.gg/168132/version1-vs-babysharkzazas-astral-clash-2023-lcq-playoffs-qf,2,0,2,Haven,18:28,Version1,13,BABYSHARKZAZAS,0,2,0,2 (2),3 (0),0 (0),2 (0),1 (1),3 (0),10 (10),5 (0)
405,2023-01-21 17:00:00,Patch 6.01,BO3,https://www.vlr.gg/168133/sanri-os-vs-karma-astral-clash-2023-lcq-playoffs-qf,2,1,1,Haven,28:48,Sanri-O's,3,Team Karma,13,1,1,2 (1),2 (1),5 (1),2 (1),4 (1),3 (3),5 (0),9 (8)
406,2023-01-21 17:00:00,Patch 6.01,BO3,https://www.vlr.gg/168133/sanri-os-vs-karma-astral-clash-2023-lcq-playoffs-qf,2,1,2,Ascent,29:41,Sanri-O's,13,Team Karma,3,2,0,2 (2),3 (0),0 (0),1 (0),4 (3),4 (1),10 (8),8 (2)
407,2023-01-21 17:00:00,Patch 6.01,BO3,https://www.vlr.gg/168133/sanri-os-vs-karma-astral-clash-2023-lcq-playoffs-qf,2,1,3,Fracture,32:52,Sanri-O's,13,Team Karma,3,1,1,3 (2),3 (1),1 (1),1 (0),3 (2),7 (0),9 (8),5 (2)
408,2023-01-21 16:05:00,Patch 6.01,BO3,https://www.vlr.gg/168134/noot-noot-vs-velaris-astral-clash-2023-lcq-playoffs-qf,2,1,1,Haven,30:48,noot noot,13,Velaris,7,1,1,4 (1),3 (1),1 (1),1 (0),4 (3),6 (2),11 (8),10 (4)
409,2023-01-21 16:05:00,Patch 6.01,BO3,https://www.vlr.gg/168134/noot-noot-vs-velaris-astral-clash-2023-lcq-playoffs-qf,2,1,2,Icebox,33:18,noot noot,6,Velaris,13,0,2,4 (0),2 (2),3 (0),2 (0),4 (3),4 (3),8 (3),11 (8)
410,2023-01-21 16:05:00,Patch 6.01,BO3,https://www.vlr.gg/168134/noot-noot-vs-velaris-astral-clash-2023-lcq-playoffs-qf,2,1,3,Fracture,1:02:44,noot noot,15,Velaris,13,1,1,3 (2),5 (1),1 (1),2 (0),5 (1),3 (1),19 (11),18 (11)
411,2023-01-21 16:45:00,Patch 6.01,BO3,https://www.vlr.gg/168135/milenut-hannie-vs-league-grinders-astral-clash-2023-lcq-playoffs-qf,2,0,1,Ascent,29:37,milenut hannie,13,League Grinders,3,0,2,4 (1),2 (2),0 (0),3 (0),0 (0),5 (1),12 (12),6 (0)
412,2023-01-21 16:45:00,Patch 6.01,BO3,https://www.vlr.gg/168135/milenut-hannie-vs-league-grinders-astral-clash-2023-lcq-playoffs-qf,2,0,2,Haven,39:18,milenut hannie,13,League Grinders,7,0,2,4 (2),4 (2),0 (0),3 (0),1 (0),4 (0),15 (11),9 (5)
413,2023-01-22 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168136/version1-vs-sanri-os-astral-clash-2023-lcq-playoffs-sf,2,0,1,Pearl,28:48,Version1,13,Sanri-O's,1,2,0,2 (2),3 (0),0 (0),2 (0),3 (3),3 (0),9 (8),6 (1)
414,2023-01-22 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168136/version1-vs-sanri-os-astral-clash-2023-lcq-playoffs-sf,2,0,2,Haven,34:22,Version1,13,Sanri-O's,6,0,2,3 (0),2 (2),1 (1),2 (0),3 (2),9 (3),12 (10),6 (1)
415,2023-01-22 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168137/noot-noot-vs-milenut-hannie-astral-clash-2023-lcq-playoffs-sf,1,2,1,Fracture,54:02,noot noot,10,milenut hannie,13,0,2,3 (0),2 (2),3 (1),2 (1),3 (0),7 (3),14 (9),12 (7)
416,2023-01-22 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168137/noot-noot-vs-milenut-hannie-astral-clash-2023-lcq-playoffs-sf,1,2,2,Ascent,48:22,noot noot,13,milenut hannie,10,2,0,2 (2),4 (0),3 (0),3 (1),5 (4),2 (0),13 (7),14 (9)
417,2023-01-22 14:00:00,Patch 6.01,BO3,https://www.vlr.gg/168137/noot-noot-vs-milenut-hannie-astral-clash-2023-lcq-playoffs-sf,1,2,3,Haven,41:37,noot noot,10,milenut hannie,13,0,2,3 (0),3 (2),4 (0),1 (0),6 (4),4 (1),10 (6),15 (10)
418,2023-01-22 17:30:00,Patch 6.01,BO3,https://www.vlr.gg/168138/version1-vs-milenut-hannie-astral-clash-2023-lcq-playoffs-gf,2,0,1,Breeze,48:35,Version1,14,milenut hannie,12,0,2,4 (0),2 (2),2 (0),1 (0),1 (1),7 (4),19 (13),16 (6)
419,2023-01-22 17:30:00,Patch 6.01,BO3,https://www.vlr.gg/168138/version1-vs-milenut-hannie-astral-clash-2023-lcq-playoffs-gf,2,0,2,Haven,33:39,Version1,13,milenut hannie,5,1,1,4 (1),3 (1),0 (0),1 (0),2 (2),5 (1),12 (10),9 (3)
420,2023-01-22 17:30:00,Patch 6.01,BO3,https://www.vlr.gg/168139/sanri-os-vs-noot-noot-astral-clash-2023-lcq-playoffs-cf,0,2,1,Fracture,40:06,Sanri-O's,9,noot noot,13,1,1,3 (1),3 (1),2 (0),0 (0),5 (3),5 (2),12 (5),14 (10)
421,2023-01-22 17:30:00,Patch 6.01,BO3,https://www.vlr.gg/168139/sanri-os-vs-noot-noot-astral-clash-2023-lcq-playoffs-cf,0,2,2,Haven,38:38,Sanri-O's,8,noot noot,13,2,0,2 (2),4 (1),2 (0),1 (0),10 (4),2 (1),7 (2),14 (11)
422,2023-03-02 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,3,2,1,"Pearl
PICK",51:15,LOUD,13,DRX,5,2,0,2 (2),4 (0),0 (0),0 (0),6 (4),4 (2),10 (7),10 (3)
423,2023-03-02 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,3,2,2,"Icebox
PICK",44:32,LOUD,13,DRX,8,2,0,2 (2),4 (0),1 (0),3 (0),5 (3),0 (0),13 (8),14 (8)
424,2023-03-02 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,3,2,3,"Split
PICK",46:22,LOUD,7,DRX,13,1,1,3 (1),3 (1),2 (0),0 (0),6 (2),3 (2),9 (4),14 (10)
425,2023-03-02 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,3,2,4,"Fracture
PICK",43:40,LOUD,7,DRX,13,0,2,4 (0),2 (2),2 (0),1 (0),2 (2),4 (3),12 (5),13 (8)
426,2023-03-02 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/167391/loud-vs-drx-champions-tour-2023-lock-in-s-o-paulo-sf,3,2,5,Ascent,47:59,LOUD,13,DRX,8,1,1,3 (1),3 (1),1 (0),1 (0),3 (2),5 (2),14 (10),12 (5)
427,2023-03-03 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/167392/natus-vincere-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-sf,0,3,1,"Haven
PICK",1:05:49,Natus Vincere,11,FNATIC,13,1,1,3 (1),3 (1),2 (0),0 (0),6 (4),7 (3),13 (6),14 (9)
428,2023-03-03 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/167392/natus-vincere-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-sf,0,3,2,"Lotus
PICK",48:57,Natus Vincere,4,FNATIC,13,1,1,3 (1),3 (1),1 (0),0 (0),5 (1),3 (3),8 (2),11 (9)
429,2023-03-03 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/167392/natus-vincere-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-sf,0,3,3,"Fracture
PICK",1:02:26,Natus Vincere,11,FNATIC,13,1,1,3 (1),3 (1),2 (1),0 (0),5 (2),6 (3),14 (7),15 (9)
430,2023-03-04 13:30:00,Patch 6.02,BO5,https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,2,3,1,"Ascent
PICK",1:02:57,LOUD,8,FNATIC,13,1,1,3 (1),3 (1),0 (0),1 (0),7 (2),7 (5),11 (5),10 (7)
431,2023-03-04 13:30:00,Patch 6.02,BO5,https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,2,3,2,"Fracture
PICK",47:15,LOUD,7,FNATIC,13,0,2,6 (1),2 (2),2 (0),0 (0),3 (0),9 (4),9 (6),9 (7)
432,2023-03-04 13:30:00,Patch 6.02,BO5,https://www.vlr.gg/167393/loud-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-gf,2,3,3,"Split
PICK",51:34,LOUD,13,FNATIC,9,1,1,3 (1),3 (1),0 (0),0 (0),5 (4),12 (7),14 (8),7 (1)
